id,Tweet
1393121529626599426,"🟢 Monday 17/05: @Greens_CoR webinar on #EUGreenDeal: #Climate neutral #mobility in #Europe’s regions, #cities &amp; municipalities ⬇️  📗 Read our #EUMobilityAtlas, full of multi-level solutions to tackle the #ClimateCrisis:  https://t.co/ufUZufTokU  #EUYearOfRail #ClimateAction #EU"
1393121463796969474,"Sending thoughts &amp; prayers to all the amazing young people throughout the world standing up to climate change, you are incredible thank you for the sacrifices you are making for our beautiful world. #FridaysForFuture #ClimateStrike #ClimateStrikeOnline #UniteBehindTheScience"
1393119705150414849,#RT @GretaThunberg: RT @lifewithsommer: Week 37 of my #ClimateStrike for #FridaysForFuture. My message this week is just to ask for climate action and to ask for it now. Time is running out. In order to save our planet and it’s people there must be immed…  https://t.co/5diFZteo4a
1393119696539553794,#RT @GretaThunberg: RT @AaravSeth_: Week 44th #ClimateStrike🌍 in #India🇮🇳 #ClimateCrisis is a serious challenge for Humankind it needs serious attention to deal.  #FridaysForFuture #NoMoreEmptyPromises @GretaThunberg @vanessa_vash @LicypriyaK @KaoHua…  https://t.co/oAtM5nmXy7
1393119689182679042,#RT @GretaThunberg: RT @BoruahTapashi: #ClimateStrike week 37  I stand up for #ClimateJustice  I stand in solidarity with those who have already affected by climate change and with those who will be affected by it in the future #FridaysForFuture  #FightF…  https://t.co/rgjucfeZFx
1393119641925427203,Did you know about the positive impact that the pandemic had over climate change? We should learn from this experience and change our lifestyle accordingly. @EUKI_Climate #ClimateAction #environment #ClimateActionNow #pandemic #COVID19 #EnvironmentalJustice #environmental  https://t.co/IcBoMG2Qiz
1393119602243248129,Individual Action - the psychology - OXFORD CLIMATE SOCIETY  https://t.co/0WXd0NWQyD Which one am I? Which one are you? #LeedsBradfordAirport #noairportexpansion @RobertJenrick #ClimateAction @galba_action  @BBCLookNorth @NP_Partnership
1393119542579122183,Wind turbine blades don't have to end up in landfills. Efforts from cross-sector partnerships have been underway to repurpose these blades in many ways.  #circulareconomy #ClimateAction #sustainabledevelopment #recycled #greenindustry #windturbine    https://t.co/Ecx6qX8uEw
1393119467174047745,We are @ClimateCymru partner! Add your voice to the campaign &amp; send a message to our leaders to take action on the #Climate &amp; #Nature emergencies &amp; help make a better future for us all  #ClimateAction   https://t.co/oM0VVtm7kC
1393118460922802176,Ethiopia planted a record-breaking 350 million trees in 12 hours to fight the #climatecrisis.  #ActOnClimate #climate #energy #stopdeforestation #tech #climatestrike #GreenNewDeal @GretaThunberg #Ethiopia
1393118078913888256,"""A fifth of the UK's climate footprint is produced by the food that we're eating.""  Great to see @LSHTM_Planet's Rosie Green featured in this important #ClimateAssemblyUK documentary.  (31:51 📺)  https://t.co/7gzmCqupAp #ClimateAction @NetZeroUK @HouseofCommons  https://t.co/eK5IGuoDsk"
1393116874284666880,Great to see 🇵🇱Poland up in the green corner 🌿 with the #Nordics and other European climate leaders. Let’s continue to team up and make it happen #greenrecovery #ClimateAction #teamwork @MKiS_GOV_PL @KurtykaMichal @parpgovpl
1393116308372430849,"Week 27 of my #schoolstrike4climate. We Demand climate justice. Ice is melting,  High temperatures. Enough is Enough. @GretaThunberg @vanessa_vash @LicypriyaK @fridays_kenya @Fridays4future  #FridaysForFuture  #FaceTheClimateEmergency #MindTheGap #ClimateAction  https://t.co/S9LGh0pbq5"
1393115837863587840,"Under #GGP, we are committed to providing technologies, services and training to help farming become carbon neutral 🌴🚬👩‍🌾  We are also constantly reducing #climate footprint of our operations in line with #ParisClimateAgreement.  #ClimateAction #GoodGrowthPlan @moefcc @UNFCCC  https://t.co/j8SSfDIHDn"
1393115716283404288,Greenpeace: RT @BoruahTapashi: #ClimateStrike week 37  I stand up for #ClimateJustice  I stand in solidarity with those who have already affected by climate change and with those who will be affected by it in the future #FridaysForFuture  #FightFor1Point…  https://t.co/FDbQkedmGk
1393115604605886464,"Week 37 of my #ClimateStrike for #FridaysForFuture. My message this week is just to ask for climate action and to ask for it now. Time is running out. In order to save our planet and it’s people there must be immediate action, we cannot wait any longer.  https://t.co/xh5QAvCMo3"
1393115538977660936,Very proud to operate with a material that has one of the lightest impacts on the Earth🌎 #sustainable #sustainability  #climate #EnvironmentallyFriendly #recyclable #recycling #ClimateAction
1393115494111227904,#Media_06 #NewsSites_06  #Issues_06 #Environment_06 #ClimateChange_06 #climatechange  #environment #ClimateAction #ClimateCrisis #ClimateActionNow #ClimateJustice #ClimateRisk #ClimateRecovery EPA revokes Trump-era barrier to climate rules  https://t.co/qHX9iBibXV
1393114901850296321,GretaThunberg: RT @BoruahTapashi: #ClimateStrike week 37  I stand up for #ClimateJustice  I stand in solidarity with those who have already affected by climate change and with those who will be affected by it in the future #FridaysForFuture  #FightFor1Po…  https://t.co/QqpQsNsEEZ
1393114819939688453,What’s the connection between fair trade &amp; climate change? 🥶™️  Celebrate with us this “World Fair Trade Day” as we have a look at how helping the planet can also help improve fair trade! 💚🌍  #fairtradeday #fairtrade #climatechange #ClimateAction  https://t.co/gvGWamdZKD
1393113856684158980,How can you make your kitchen eco friendly? Check out these easy tips! 🍴🥤 @LGSpace #Peoplesplan #ClimateAction #Cooking #Food #climate   https://t.co/yZM69L7ktc
1393113303774334979,Climate fight day undefined @regionetoscana @Palazzo_Chigi  #FridaysForFuture #ClimateAction #ComuneVernio  https://t.co/Q7QMKN34O0
1393109759126028292,The countdown is on to the UN Climate Change Conference 🌍 #COP26 #ClimateAction
1393109139992293377,Climate diplomacy out in the garden - a very welcome change to teams meetings 🌿 Thank you @JanWahlberg for inspiring discussions 🇬🇧🇫🇮 #ClimateAction
1393108963709931521,Four ways to turn #waste into high-quality products. #circulareconomy #plastics #environment #climate #SustainableTech #sustainabledevelopment #sustainableliving #ClimateAction  https://t.co/QvDcu3zyhu
1393108767189970944,"I send you my full solidarity, strength. and support during Climate Strike Week #19.🇿🇦🌎✊  Remember to follow all #COVID19 regulations if you do physical strikes, and keep your heads high, friends!  #FridaysForFuture #ClimateStrike #ClimateStrikeOnline #UniteBehindTheScience  https://t.co/idMUUN8ffw"
1393108442798346245,COP26 President welcomes Vatican’s support to highlight faith leaders’ role on climate action  https://t.co/wMx32pR94D #Faith4Earth #ClimateAction
1393107633138176000,📢@PensionDanmark strong financial partner for developing &amp; commercialising technologies with high impact on climate change mitigation #dkgreen🍃 #dkbiz💰#ClimateAction @HenrikStiesdal @TorbenMogerP
1393102648862203905,"Teachers 🧑‍🏫 👨🏾‍🏫 👩🏾‍🏫 update your language #ClimateAction   Be aware of ‘false balance’  https://t.co/pDkVHnodel  Talk about Climate&amp;Nature Emergency - terminology used by charities, media, governments since 2019  https://t.co/XlsSN2TYDk  #geographyteacher @the_ga @RGS_IBGschools"
1393099351941992452,"Seriously, can't get enough of #ElonMusk! We need to put a price on carbon NOW!!! It is one of the things that WILL bring about systemic change for #ClimateAction.  C'mon @ScottMorrisonMP, if Elon can do it, so can you. #carbontax #ClimateEmergency"
1393099287475666945,My view for a vital talk by @KevinClimate on @Clubhouse about climate change and our window of opportunity to make sustainable choices! #ClimateAction #sustainabledevelopment #COP26 #ActNow  https://t.co/SxBX7KM8BN
1393099252910358529,#ClimateAction hot rivers so salmon travel in diesel-fuelled trucks! 😩🤦🏻‍♀️#WhatCanWeDo? Acknowledge climate change. Reduce use of air conditioning in temperatures below 30 ( causes many emissions). Stop driving cars to look at rivers.
1393099109746188296,Sea level rise threatens low lying islands like the #Maldives – it isn’t enough to simply adapt to the change #Climate #ClimateChange #Environment #ClimateAction   https://t.co/kUd4ivo0wH
1393098100743491585,Subnational Development Banks are key stakeholders to close the financial gap for urban and territorial climate resilience. Great side event organized today by the Alliance of Subnational Development Banks in Latin America during the UN #ClimateWeekLac  #ClimateAction #racetozero  https://t.co/EDk6jVi9Xb
1393096162278846464,@KambojAnanya @GretaThunberg @vanessa_vash @LicypriyaK @rwclimate @ExtinctionR @KaoHua3 @Fridays4future @mrEmTee @FFFIndia @AaravSeth_ @SDG2030 @parents4futureG @SDGoals @krosenlund_com @redmayne_robert @WakioDorcas @WinnieCheche @Andrew88820142 @EWestaway @DawnRoseTurner @_carbontiptoes @ChristineCooman As citizens &amp; consumers—we have the power—demand more sustainable—sensitive options from leadership It will take diverse behavioral social—engineering approaches to slow down pace of #climatechange Climate scientists tell us It is possible if we start now! #ClimateAction @SDGoals  https://t.co/siXkfz7dxp
1393095951242260480,THIS is unsettling. PLEASE read it. #GlobalWarming #ClimateChange #ClimateAction   Rt Blue spot on map reveals a warning for the climate  https://t.co/IooXSnclZJ
1393095142542876672,The global climate activists go anti science: they falsely use weather to fake proof their thesis on climate. #ClimateAction #followscience
1393093732933771266,“We cannot save the climate without saving biodiversity”  Reducing carbon emissions &amp; protecting #biodiversity makes companies more resilient to shocks.  Find out how businesses taking urgent #ClimateAction are paving the way forward.    https://t.co/yMz9NeKIQh
1393092712577085440,#Environment_06 #environment #ClimateAction #ClimateCrisis #ClimateActionNow #ClimateJustice #ClimateRisk #ClimateRecovery #ClimateEmergency #Climate  Analysis: Gas faces existential crisis in climate wary Europe  https://t.co/7nBOruHpdR
1393092211353415684,@endelstamberg @redmayne_robert @Leyse65081133 @VipinSangwanVS @arifismail0 @voicetopeople @yamunajiye @rwclimate @ShreyaTuli_ @IvyKriss @WakioDorcas @mrEmTee @thekopargaonkar @Thakrarkhelan @DenisNishant @ArunYadav0007 @sachinjacobk @parents4future @JovanMaria123 @madlove_love @TomsTweeters @fridays_india @FFF_USA @releaf4us @SwedishPM @fff_sssat @AdamSrigley @arhogan @ArubaFaruque @Mrs_Dalloway_ @fff_tui @FFF_SAJ @AnnaTermine2 @BespokePanic @ExtinctionR_SV @bella_linne 🆘Week 143 14/5 #ClimateStrike #FridaysForFuture  Happy #EidUlFitr!   Who is worse @SwedishPM or @Shell? 'Even allies must be held accountable for #HumanRights violations.'  Livable Climate is a #HumanRight!  #SwedishLaw123 @SwedishPM breaks laws! #ClimateEmergency kills! 🆘  https://t.co/Si9TbtLmvF
1393084460195799042,"""The moment we decide to fulfil something, we can do anything. The moment we start behaving as if we were in an emergency, we can avoid climate and ecological catastrophe to restore the nature."" #ActNow #ForNature #savetheplanet #GretaThunberg #ClimateAction #naturebasedsolutions  https://t.co/2hVeJhNqft"
1393083509007294467,The @Griffith_Uni #ClimateAction Beacon’s Deep Listening Tour on #ClimateJustice aims to understand what Queenslanders think about the local impacts of climate change - what would a fair transition mean to you? #qldpol @EliseInTheWoods @federalfuture   https://t.co/nSbLsunC1R
1393077471608676354,"Batteries in the ‘burbs, cheaper EVs and job training in Labor’s budget response  https://t.co/fzCwboO5LR via @renew_economy  ""...Albanese said that Labor recognised the need to act on climate change .."" #AlboForPM #OnYourSide  #EVs  #ClimateAction  #Auspol #LNPfail"
1393074753573777408,A thread with brief highlights 👇 #GREENAct #ClimateAction #ClimateCrisis   https://t.co/0qQ4mB2PiD
1393074617388986369,"🌏 📣WHAT CAN YOU DO AGAINST CLIMATE CHANGE RIGHT NOW?    ✅Tip #2 👉Disposable use can cause long-term pollution.  Excessive human consumption, especially disposable use, damages the environment enormously. Use reusable coffee mugs.    #ActNow #ClimateAction  https://t.co/qcHj4CAbyY"
1393072638591832068,#ClimateStrike week 37  I stand up for #ClimateJustice  I stand in solidarity with those who have already affected by climate change and with those who will be affected by it in the future #FridaysForFuture  #FightFor1Point5  #NoMoreEmptyPromises #MakeParisReal #ClimateActionNow  https://t.co/tndEuJ5u4B
1393065380353036289,80 per cent of BP shareholders reject climate proposals to reduce emissions   They dismissed a resolution by shareholder group Follow This  https://t.co/jJLlMxgO06 #ClimateChange #Climate #ClimateAction   #ExtinctionRebellion #fossil #XR #BP #emissions #climaterisk #fossilfuel
